PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck,Transported
0301_01,1,1,0,0,0,3,16.0,0,0.0,0.0,0.0,572,1715,0.0,0.0,0
0302_01,1,0,6,67,1,3,23.0,0,0.0,0.0,15.0,2826,684,0.0,1370.0,0
0303_01,0,1,7,41,2,3,23.0,0,0.0,0.0,0.0,1845,180,0.0,0.0,1
0304_01,3,0,5,18,2,3,28.0,0,0.0,422.0,0.0,2034,1886,1851.0,5166.0,0
0305_01,3,0,3,7,1,1,23.0,0,0.0,584.0,0.0,1641,1652,20.0,2469.0,0
0306_01,1,0,5,19,2,3,23.0,0,368.0,175.0,259.0,924,386,1.0,101.0,0
0307_01,1,0,6,59,2,3,18.0,0,0.0,0.0,1359.0,568,447,0.0,0.0,1
0309_01,1,0,6,60,2,3,18.0,0,1194.0,0.0,157.0,661,1735,6.0,0.0,0
0310_01,3,0,0,0,0,3,67.0,0,-1.0,230.0,0.0,600,2401,4476.0,241.0,0
0313_01,1,0,6,68,1,2,60.0,0,7.0,540.0,1.0,1174,979,0.0,4.0,1
0313_02,1,1,7,50,1,1,-1.0,0,0.0,0.0,-1.0,358,979,0.0,0.0,1
0313_03,1,0,6,68,1,1,49.0,0,331.0,0.0,0.0,260,979,318.0,0.0,1
0313_04,1,0,7,50,1,1,0.0,0,0.0,0.0,0.0,2389,979,0.0,0.0,1
0314_01,1,0,7,51,1,1,26.0,0,386.0,0.0,74.0,2778,917,0.0,1330.0,0
0315_01,0,1,7,42,2,2,35.0,0,0.0,0.0,0.0,713,1119,0.0,0.0,1
0316_01,3,0,2,9,2,3,24.0,0,0.0,2628.0,-1.0,2651,306,170.0,0.0,1
0316_02,3,1,2,9,2,3,20.0,0,0.0,0.0,0.0,1668,306,0.0,-1.0,1
0320_01,1,0,7,44,2,3,18.0,0,0.0,2.0,0.0,2745,1513,-1.0,0.0,0
0320_02,1,0,7,44,2,3,21.0,0,0.0,5.0,3.0,1540,1513,0.0,-1.0,0
0321_01,0,0,6,61,2,3,59.0,1,1018.0,0.0,209.0,1826,1738,0.0,0.0,0
0322_01,1,1,7,45,2,2,13.0,0,0.0,0.0,0.0,1162,571,0.0,0.0,0
0324_01,1,1,7,53,1,1,43.0,0,0.0,0.0,0.0,1738,1062,0.0,0.0,0
0326_01,1,1,7,47,2,3,29.0,0,0.0,0.0,0.0,1760,74,0.0,0.0,0
0327_01,1,0,0,0,0,3,19.0,0,17.0,0.0,784.0,959,1631,0.0,2.0,1
0330_01,3,0,3,14,2,3,2.0,0,0.0,0.0,0.0,124,55,0.0,0.0,1
0330_02,3,0,3,14,2,3,32.0,0,247.0,4651.0,0.0,2399,1954,46.0,202.0,1
0330_03,3,0,3,14,2,3,33.0,0,443.0,317.0,0.0,2106,55,148.0,1260.0,0
0331_01,1,0,6,72,1,3,25.0,0,0.0,0.0,251.0,2815,2152,0.0,552.0,0
0333_01,2,1,6,73,1,1,29.0,0,0.0,0.0,0.0,562,2333,0.0,0.0,1
0334_01,2,0,6,62,2,3,29.0,0,5715.0,2.0,211.0,2797,524,1476.0,0.0,0
0336_01,1,0,6,74,1,3,44.0,0,695.0,1.0,16.0,2303,301,0.0,0.0,0
0337_01,2,1,6,63,2,1,2.0,0,0.0,0.0,0.0,1421,996,0.0,0.0,1
0337_02,2,0,6,63,2,3,19.0,0,417.0,349.0,634.0,1485,996,3.0,1057.0,1
0337_03,2,0,6,63,2,1,0.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0,1
0338_01,1,1,7,48,2,3,18.0,0,0.0,0.0,-1.0,393,445,0.0,0.0,1
0340_01,3,1,2,10,2,1,38.0,0,0.0,0.0,0.0,1804,2187,0.0,0.0,1
0341_01,1,1,7,57,1,2,5.0,0,0.0,0.0,0.0,1057,2004,0.0,0.0,0
0343_01,1,0,6,76,1,2,31.0,0,121.0,0.0,0.0,2217,652,274.0,907.0,0
0345_01,2,1,5,21,2,3,30.0,0,0.0,0.0,0.0,820,973,0.0,0.0,0
0346_01,1,1,7,59,1,1,15.0,0,0.0,0.0,0.0,1407,621,0.0,0.0,1
0347_01,2,0,6,64,2,3,27.0,0,434.0,0.0,1434.0,550,1392,0.0,0.0,0
0348_01,2,0,4,12,1,3,22.0,0,142.0,2876.0,202.0,2741,791,3.0,0.0,1
0348_02,2,-1,0,0,0,3,36.0,0,520.0,0.0,1865.0,2075,791,0.0,0.0,1
0350_01,1,1,7,60,1,2,14.0,0,0.0,0.0,0.0,1565,2184,0.0,0.0,1
0352_01,2,0,6,78,1,3,23.0,0,2001.0,0.0,2975.0,1334,413,0.0,0.0,0
0355_01,1,1,0,0,0,3,18.0,0,0.0,0.0,0.0,2351,222,0.0,0.0,1
0356_01,3,1,2,15,1,1,36.0,0,0.0,0.0,0.0,1447,1500,0.0,0.0,1
0357_01,1,0,6,65,2,3,41.0,0,-1.0,1198.0,0.0,2459,661,124.0,572.0,0
0358_01,1,1,7,50,2,3,50.0,0,0.0,0.0,0.0,1136,1918,0.0,0.0,1
0358_02,1,1,7,50,2,2,32.0,0,0.0,0.0,0.0,38,1918,0.0,0.0,1
0359_01,1,0,6,66,2,2,26.0,0,148.0,0.0,453.0,338,965,0.0,88.0,0
0360_01,1,0,6,67,2,3,15.0,0,358.0,212.0,33.0,1093,112,0.0,112.0,0
0361_01,1,0,6,68,2,1,33.0,0,0.0,36.0,0.0,2170,2252,280.0,417.0,1
0365_01,1,0,7,51,2,1,-1.0,0,0.0,0.0,0.0,1708,474,685.0,21.0,0
0368_01,2,0,6,82,1,3,26.0,0,2832.0,107.0,4447.0,2258,774,15.0,4.0,0
0368_02,2,1,6,82,1,3,61.0,0,0.0,0.0,0.0,1303,774,0.0,0.0,1
0369_01,1,0,7,53,2,3,24.0,0,0.0,0.0,592.0,1149,1598,177.0,58.0,1
0370_01,1,0,6,83,1,3,30.0,0,0.0,95.0,0.0,2811,107,441.0,1023.0,0
0371_01,2,1,6,84,1,3,24.0,0,0.0,0.0,0.0,2289,298,0.0,0.0,1
0372_01,1,0,6,85,1,3,24.0,0,0.0,5.0,0.0,2399,1954,2766.0,0.0,0
0373_01,1,1,7,62,1,3,41.0,0,0.0,0.0,0.0,1690,1772,0.0,0.0,0
0375_01,1,0,5,22,1,3,20.0,0,0.0,0.0,558.0,2816,902,0.0,230.0,0
0376_01,1,0,7,54,2,3,22.0,0,116.0,0.0,786.0,92,455,6.0,0.0,1
0377_01,3,0,3,15,2,1,63.0,0,0.0,1068.0,0.0,1242,1353,176.0,8188.0,0
0378_01,3,0,2,11,2,1,18.0,0,17.0,215.0,4.0,1206,1315,5132.0,697.0,0
0378_02,3,1,2,11,2,1,21.0,0,0.0,0.0,0.0,2246,1315,0.0,0.0,1
0378_03,3,0,2,11,2,3,79.0,0,5649.0,235.0,7.0,1390,1315,2579.0,2175.0,0
0378_04,3,1,2,11,2,3,56.0,0,0.0,0.0,0.0,2,1315,0.0,0.0,1
0378_05,3,1,2,11,2,3,13.0,0,0.0,0.0,0.0,399,1315,0.0,0.0,1
0378_06,3,0,2,11,2,3,33.0,0,0.0,2491.0,6.0,1909,1315,1173.0,1059.0,0
0378_07,3,1,2,11,2,3,32.0,0,0.0,0.0,0.0,1775,1315,0.0,0.0,1
0379_01,1,0,7,63,1,3,31.0,0,198.0,0.0,591.0,73,1357,0.0,164.0,1
0380_01,3,1,0,0,0,1,26.0,0,0.0,0.0,0.0,2772,2308,0.0,0.0,1
0381_01,3,1,2,16,1,1,18.0,0,0.0,0.0,0.0,1105,1316,0.0,0.0,1
0381_02,3,1,2,16,1,1,38.0,0,0.0,0.0,-1.0,1132,1316,0.0,0.0,1
0382_01,0,0,7,64,1,0,23.0,0,348.0,0.0,0.0,2318,307,4.0,368.0,0
0383_01,1,0,7,55,2,3,28.0,0,82.0,773.0,0.0,1357,958,3693.0,140.0,0
0383_02,1,1,7,55,2,2,34.0,0,0.0,0.0,0.0,25,958,0.0,0.0,0
0384_01,1,0,7,56,2,1,0.0,0,0.0,0.0,0.0,1166,1732,0.0,0.0,1
0384_02,1,0,7,56,2,3,14.0,0,3.0,0.0,881.0,235,1732,25.0,0.0,1
0385_01,1,0,7,65,1,3,23.0,0,13.0,747.0,0.0,1324,2037,0.0,128.0,0
0387_01,1,1,7,66,1,3,49.0,0,0.0,0.0,0.0,283,1995,0.0,0.0,0
0388_01,1,1,7,57,2,3,14.0,0,0.0,0.0,0.0,1029,217,0.0,0.0,0
0389_01,1,0,5,23,1,3,18.0,0,391.0,44.0,356.0,1236,317,0.0,0.0,0
0391_01,3,0,3,9,1,2,27.0,1,69.0,5728.0,0.0,2520,1745,0.0,987.0,1
0392_01,1,0,5,24,1,3,48.0,0,0.0,111.0,0.0,760,224,1508.0,0.0,0
0395_01,3,0,2,17,1,1,31.0,1,0.0,11003.0,552.0,2012,931,8157.0,5688.0,0
0395_02,3,0,2,17,1,1,61.0,0,1.0,608.0,0.0,1753,931,3835.0,1.0,0
0396_01,1,1,7,59,2,3,18.0,0,0.0,0.0,0.0,421,545,0.0,0.0,1
0397_01,2,1,6,69,2,3,45.0,0,0.0,0.0,0.0,2050,1235,0.0,0.0,1
0398_01,2,0,4,13,2,3,22.0,0,28.0,420.0,36.0,2488,1073,6011.0,3.0,0
0401_01,2,0,4,14,2,3,30.0,1,1056.0,0.0,0.0,2834,1097,0.0,0.0,0
0401_02,2,0,4,14,2,3,30.0,0,1770.0,0.0,0.0,852,1097,13.0,0.0,0
0402_01,0,1,4,15,2,1,32.0,1,0.0,0.0,0.0,438,40,0.0,0.0,1
0403_01,2,0,4,13,1,3,43.0,1,353.0,896.0,0.0,1942,1531,0.0,2.0,1
0405_01,1,0,6,89,1,1,17.0,0,177.0,-1.0,0.0,751,141,310.0,7.0,0
0407_01,1,0,7,69,1,3,23.0,0,-1.0,21.0,0.0,38,1194,0.0,1699.0,0
0407_02,1,0,6,90,1,3,20.0,0,0.0,465.0,0.0,2816,1194,5.0,223.0,0
0407_03,1,1,7,69,1,3,39.0,0,0.0,0.0,0.0,1825,1194,0.0,0.0,0
0408_01,2,0,5,25,1,3,35.0,0,1134.0,113.0,52.0,1199,1765,0.0,0.0,0
0409_01,2,0,6,71,2,3,31.0,0,0.0,0.0,1116.0,1729,1447,2.0,0.0,0
0410_01,1,0,6,72,2,1,21.0,0,0.0,150.0,0.0,2469,762,567.0,0.0,0
0411_01,1,0,6,91,1,3,16.0,0,691.0,0.0,101.0,1079,1364,140.0,0.0,0
0412_01,3,0,3,11,1,3,60.0,0,0.0,7255.0,5952.0,1648,1076,1537.0,0.0,1
0413_01,1,0,6,92,1,3,18.0,0,0.0,157.0,0.0,2331,325,352.0,60.0,0
0415_01,1,1,7,60,2,3,42.0,0,0.0,0.0,0.0,940,114,0.0,0.0,0
0417_01,3,1,2,18,1,1,68.0,0,0.0,0.0,0.0,1289,541,0.0,0.0,1
0417_02,3,0,2,18,1,1,22.0,0,0.0,1170.0,0.0,1457,742,5467.0,1241.0,0
0417_03,3,1,2,18,1,3,59.0,0,0.0,0.0,0.0,988,742,0.0,0.0,1
0423_01,3,0,2,19,1,3,-1.0,0,8.0,3584.0,0.0,352,328,13.0,57.0,1
0425_01,2,0,6,96,1,3,37.0,0,1094.0,2.0,26.0,2590,2386,34.0,1.0,0
0425_02,2,1,6,96,1,3,3.0,0,0.0,0.0,0.0,2003,2386,0.0,0.0,1
0425_03,2,1,6,96,1,3,31.0,0,0.0,0.0,0.0,679,2386,0.0,0.0,1
0427_01,3,0,5,26,1,3,31.0,0,417.0,-1.0,7185.0,1012,1126,562.0,792.0,1
0428_01,3,0,3,16,2,3,29.0,0,0.0,4118.0,0.0,1764,489,715.0,3139.0,1
0429_01,3,0,1,5,2,1,20.0,0,2.0,10116.0,0.0,136,1040,2.0,225.0,1
0429_02,3,1,1,5,2,1,46.0,0,0.0,0.0,0.0,110,1040,0.0,0.0,1
0430_01,1,0,6,75,2,3,29.0,0,0.0,1026.0,0.0,2609,1012,16.0,0.0,1
0431_01,2,1,6,97,1,3,43.0,0,0.0,0.0,0.0,2436,1583,0.0,0.0,1
0432_01,2,0,6,76,2,3,17.0,0,1483.0,10.0,0.0,905,882,0.0,0.0,0
0433_01,3,-1,2,20,1,1,27.0,0,0.0,0.0,0.0,2066,766,0.0,0.0,1
0433_02,3,0,2,20,1,3,47.0,0,4.0,891.0,0.0,490,766,2962.0,3656.0,0
0434_01,2,1,6,77,2,3,45.0,0,0.0,0.0,0.0,884,998,0.0,0.0,1
0435_01,1,1,7,62,2,3,17.0,0,0.0,0.0,0.0,2765,1240,0.0,0.0,1
0436_01,1,0,7,63,2,1,10.0,0,0.0,0.0,0.0,1430,95,0.0,0.0,1
0436_02,1,0,7,63,2,2,56.0,0,46.0,11.0,0.0,2526,95,622.0,0.0,0
0437_01,1,0,6,78,2,3,39.0,0,382.0,0.0,22.0,1002,213,467.0,0.0,0
0437_02,1,0,6,78,2,2,40.0,0,7.0,0.0,840.0,2204,213,26.0,0.0,0
0438_01,3,1,2,13,2,3,40.0,0,-1.0,0.0,0.0,773,176,0.0,0.0,1
0439_01,3,0,3,13,1,1,34.0,0,-1.0,5637.0,45.0,2341,1283,1936.0,56.0,0
0441_01,1,0,6,79,2,1,32.0,0,0.0,0.0,0.0,1353,1322,722.0,0.0,0
0442_01,1,0,6,98,1,3,35.0,0,7.0,1043.0,0.0,2251,643,0.0,0.0,0
0444_01,2,0,4,15,1,3,32.0,1,2484.0,429.0,102.0,715,2124,0.0,0.0,0
0444_02,0,0,6,99,1,3,26.0,1,1869.0,0.0,136.0,2125,2124,0.0,0.0,0
0445_01,1,0,6,80,2,3,25.0,0,1352.0,0.0,0.0,1257,1225,24.0,799.0,0
0445_02,0,0,5,25,2,3,26.0,0,0.0,0.0,0.0,2267,1225,77.0,715.0,0
0446_01,3,1,2,21,1,1,22.0,0,0.0,0.0,0.0,1687,157,0.0,0.0,1
0447_01,1,0,6,81,2,3,22.0,0,9.0,0.0,795.0,1200,2247,0.0,0.0,1
0448_01,1,0,5,27,1,3,24.0,0,757.0,0.0,0.0,841,561,32.0,0.0,0
0448_02,1,1,7,71,1,2,32.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0,1
0449_01,1,1,7,64,2,3,11.0,0,0.0,0.0,0.0,799,2072,0.0,0.0,1
0452_01,2,1,5,26,2,3,22.0,0,0.0,0.0,0.0,2638,1813,0.0,0.0,1
0453_01,3,1,2,14,2,3,19.0,0,0.0,0.0,0.0,1145,2357,0.0,0.0,1
0453_02,3,1,0,0,0,1,34.0,0,0.0,0.0,0.0,2751,2357,0.0,0.0,1
0453_03,3,1,2,14,2,3,74.0,0,0.0,0.0,0.0,1060,2357,0.0,0.0,1
0454_01,3,-1,2,15,2,1,28.0,1,5.0,4288.0,0.0,669,146,745.0,5.0,1
0454_02,3,1,2,15,2,3,42.0,0,0.0,0.0,0.0,610,1108,0.0,0.0,1
0454_03,3,1,2,15,2,3,43.0,0,0.0,0.0,0.0,511,146,0.0,0.0,1
0456_01,1,0,6,83,2,3,55.0,0,210.0,185.0,188.0,2410,647,59.0,73.0,0
0457_01,1,0,7,72,1,2,19.0,0,0.0,0.0,747.0,377,2297,26.0,0.0,1
0457_02,1,1,7,72,1,3,6.0,0,0.0,0.0,0.0,1430,2297,0.0,0.0,0
0457_03,1,0,7,72,1,3,7.0,0,0.0,0.0,0.0,2363,2297,0.0,0.0,0
0458_01,3,1,4,16,2,1,28.0,0,0.0,0.0,0.0,1819,1380,0.0,0.0,1
0459_01,1,0,6,84,2,3,15.0,0,2156.0,0.0,0.0,1442,768,59.0,2.0,0
0460_01,1,1,7,65,2,2,24.0,0,0.0,0.0,0.0,2398,898,0.0,0.0,1
0461_01,1,0,5,27,2,2,31.0,0,0.0,869.0,0.0,386,2244,0.0,0.0,1
0461_02,1,0,6,85,2,3,22.0,0,0.0,70.0,182.0,1714,2244,612.0,20.0,1
0461_03,1,0,7,66,2,1,1.0,0,0.0,0.0,0.0,1440,2244,0.0,0.0,1
0462_01,1,1,7,67,2,0,50.0,0,0.0,0.0,0.0,1512,1608,0.0,0.0,0
0463_01,2,0,6,100,1,3,34.0,0,865.0,0.0,257.0,1412,2017,-1.0,35.0,0
0463_02,2,0,6,100,1,3,14.0,0,928.0,852.0,81.0,1323,2017,0.0,0.0,0
0465_01,1,0,5,28,1,3,19.0,0,4.0,10.0,0.0,404,1470,1178.0,428.0,0
0465_02,1,0,5,28,1,3,-1.0,0,0.0,654.0,22.0,2104,1470,146.0,4.0,1
0466_01,1,0,6,101,1,3,36.0,0,0.0,0.0,863.0,180,1489,1.0,1.0,0
0468_01,1,1,0,0,0,3,34.0,0,0.0,0.0,0.0,1536,1791,0.0,0.0,0
0470_01,2,1,6,86,2,1,25.0,0,0.0,0.0,0.0,611,82,0.0,-1.0,1
0470_02,0,1,6,86,2,3,36.0,0,0.0,0.0,0.0,1479,82,0.0,0.0,1
0471_01,3,0,2,22,1,3,16.0,0,0.0,45.0,2.0,100,205,5183.0,170.0,0
0471_02,3,0,2,22,1,1,30.0,0,0.0,7972.0,0.0,2341,205,0.0,4.0,1
0472_01,1,0,6,87,2,2,37.0,0,0.0,10.0,544.0,164,127,9.0,299.0,0
0474_01,1,1,7,69,2,1,15.0,0,0.0,0.0,0.0,915,1228,0.0,0.0,1
0475_01,1,0,5,29,1,3,36.0,0,0.0,0.0,38.0,955,783,9.0,943.0,0
0476_01,2,0,6,103,1,2,27.0,0,-1.0,6.0,145.0,2565,1013,144.0,0.0,0
0476_02,2,1,6,103,1,3,27.0,0,0.0,0.0,0.0,1045,1013,0.0,0.0,1
0476_03,2,1,6,103,1,3,12.0,0,0.0,0.0,0.0,379,1013,0.0,0.0,1
0477_01,1,0,5,30,1,3,22.0,0,0.0,5.0,0.0,1079,2072,1619.0,0.0,0
0480_01,1,0,7,74,1,3,27.0,0,-1.0,34.0,23.0,1640,2051,0.0,275.0,0
0481_01,1,1,7,70,2,3,13.0,0,0.0,0.0,0.0,1339,1100,0.0,0.0,1
0482_01,1,0,5,28,2,3,27.0,0,0.0,118.0,0.0,1278,915,5.0,665.0,0
0482_02,1,0,6,88,2,3,28.0,0,0.0,14.0,0.0,2576,915,0.0,615.0,0
0485_01,3,0,2,17,2,1,21.0,0,0.0,33.0,0.0,1931,862,3348.0,55.0,0
0487_01,3,-1,3,19,2,3,39.0,0,172.0,1794.0,12.0,743,1501,4303.0,246.0,0
0488_01,1,1,7,76,1,2,28.0,0,0.0,0.0,-1.0,96,2329,0.0,0.0,0
0490_01,1,1,7,71,2,3,14.0,0,0.0,0.0,0.0,902,180,0.0,0.0,1
0498_01,3,1,0,0,0,1,27.0,0,0.0,-1.0,0.0,2435,924,0.0,0.0,1
0498_02,3,1,2,18,2,1,46.0,0,0.0,0.0,0.0,1196,924,-1.0,0.0,1
0499_01,2,1,6,89,2,1,27.0,0,0.0,0.0,0.0,2732,300,0.0,0.0,1
0499_02,2,0,5,29,2,3,21.0,0,0.0,0.0,0.0,1097,300,0.0,0.0,0
0500_01,2,0,4,19,1,1,21.0,0,513.0,0.0,1749.0,2056,1189,82.0,0.0,1
0501_01,3,0,5,32,1,3,42.0,0,0.0,929.0,967.0,447,1476,-1.0,481.0,0
0502_01,2,0,0,0,0,3,22.0,0,10.0,0.0,817.0,1657,2282,471.0,0.0,0
0503_01,2,0,6,90,2,3,10.0,0,0.0,0.0,0.0,125,1455,0.0,0.0,1
0503_02,2,0,6,90,2,3,43.0,0,1821.0,0.0,47.0,1694,1455,29.0,0.0,0
0503_03,2,0,5,31,2,3,42.0,0,1246.0,35.0,16.0,2633,1455,0.0,0.0,0
0504_01,3,1,2,19,2,1,18.0,0,0.0,0.0,0.0,872,173,0.0,0.0,1
0504_02,3,1,2,19,2,1,54.0,0,0.0,0.0,0.0,1650,173,0.0,0.0,1
0504_03,3,1,2,19,2,0,24.0,0,0.0,0.0,0.0,858,173,0.0,0.0,1
0504_04,3,0,2,19,2,3,64.0,0,0.0,1737.0,11.0,479,173,401.0,752.0,0
0504_05,3,1,2,19,2,1,18.0,0,0.0,0.0,0.0,805,173,0.0,0.0,1
0504_06,0,1,2,19,2,1,53.0,0,0.0,0.0,0.0,1566,173,0.0,0.0,1
0506_01,2,1,6,91,2,3,23.0,0,0.0,0.0,0.0,2807,1636,0.0,0.0,1
0507_01,1,0,7,74,2,3,39.0,0,0.0,0.0,0.0,1582,1632,0.0,0.0,1
0510_01,3,0,3,16,1,3,59.0,0,0.0,16521.0,0.0,2802,1450,323.0,0.0,1
0512_01,3,0,4,18,2,1,32.0,0,0.0,5755.0,0.0,743,1895,59.0,122.0,1
0512_02,3,1,4,18,2,3,55.0,0,0.0,0.0,0.0,2880,1895,0.0,0.0,1
0513_01,1,1,7,78,1,2,21.0,0,0.0,0.0,0.0,655,1,0.0,0.0,1
0515_01,3,1,2,20,2,3,50.0,0,0.0,0.0,0.0,1385,2096,0.0,0.0,1
0516_01,3,0,1,6,2,1,55.0,0,113.0,2492.0,41.0,674,1512,0.0,2376.0,0
0517_01,1,0,6,109,1,3,-1.0,0,1445.0,0.0,1.0,1627,1635,2.0,73.0,0
0518_01,0,1,6,92,2,3,35.0,0,0.0,0.0,0.0,2522,835,0.0,0.0,1
0519_01,1,1,7,77,2,3,-1.0,0,0.0,0.0,0.0,108,1939,0.0,0.0,1
0520_01,1,0,7,78,2,3,55.0,0,62.0,-1.0,0.0,1432,1058,0.0,-1.0,0
0521_01,1,0,5,32,2,3,23.0,0,39.0,263.0,0.0,1062,2327,0.0,-1.0,1
0522_01,1,0,5,33,1,3,42.0,0,0.0,0.0,750.0,1854,1000,0.0,156.0,0
0523_01,1,0,5,33,2,3,35.0,0,553.0,213.0,1733.0,2587,1704,0.0,6.0,1
0525_01,1,1,0,0,0,3,47.0,0,0.0,0.0,0.0,2011,1281,0.0,0.0,1
0527_01,2,0,6,93,2,1,-1.0,0,1172.0,11.0,3.0,2032,962,0.0,4.0,0
0527_02,2,1,6,93,2,3,34.0,0,0.0,0.0,0.0,1269,962,0.0,0.0,1
0528_01,3,0,3,17,1,3,46.0,0,0.0,1119.0,0.0,2365,1640,3427.0,6595.0,0
0529_01,1,1,7,81,1,2,26.0,0,0.0,0.0,0.0,1593,1729,0.0,0.0,0
0531_01,1,1,7,82,1,1,1.0,0,0.0,0.0,0.0,1452,827,0.0,0.0,0
0531_02,1,1,7,82,1,1,-1.0,0,0.0,0.0,0.0,413,827,0.0,0.0,1
0533_01,2,0,4,21,1,3,33.0,0,20.0,0.0,384.0,2735,988,557.0,0.0,0
0534_01,3,0,2,23,1,3,34.0,0,98.0,715.0,29.0,203,760,5732.0,1902.0,0
0534_02,3,0,2,23,1,3,49.0,0,3573.0,1308.0,316.0,953,760,641.0,25.0,0
0537_01,1,0,7,83,1,3,22.0,0,0.0,5.0,0.0,1582,112,320.0,352.0,0
0538_01,1,0,6,110,1,3,28.0,0,0.0,1073.0,0.0,444,1783,0.0,5.0,1
0539_01,3,1,3,18,1,3,-1.0,0,0.0,0.0,-1.0,1046,2140,0.0,0.0,1
0539_02,3,1,3,18,1,1,36.0,0,0.0,0.0,0.0,2218,2140,0.0,0.0,1
0539_03,0,1,3,18,1,1,30.0,0,0.0,0.0,0.0,1435,2140,0.0,0.0,1
0539_04,3,1,3,18,1,3,49.0,0,0.0,0.0,0.0,1970,2140,0.0,0.0,1
0539_05,3,0,3,18,1,3,38.0,0,0.0,1793.0,479.0,705,2140,9.0,4987.0,0
0540_01,2,1,6,95,2,3,31.0,0,0.0,0.0,0.0,2775,2131,0.0,0.0,1
0540_02,0,0,6,95,2,3,17.0,0,1471.0,0.0,0.0,162,2131,45.0,16.0,0
0542_01,1,0,7,84,1,3,26.0,0,9.0,0.0,0.0,1525,1061,0.0,878.0,0
0545_01,1,0,6,111,1,3,23.0,0,59.0,0.0,0.0,1073,1060,681.0,0.0,0
0546_01,1,0,6,96,2,1,24.0,0,930.0,691.0,838.0,2398,670,0.0,0.0,0
0547_01,1,0,6,97,2,3,23.0,0,0.0,15.0,831.0,1929,20,16.0,3.0,0
0548_01,1,0,5,36,2,3,24.0,0,0.0,86.0,704.0,1786,2313,0.0,1.0,1
0549_01,2,0,4,19,2,2,32.0,0,666.0,0.0,0.0,605,158,252.0,1.0,1
0549_02,2,1,6,98,2,3,43.0,0,0.0,0.0,0.0,923,158,0.0,0.0,1
0550_01,1,0,6,99,2,3,23.0,0,13.0,12.0,0.0,1084,2015,762.0,0.0,1
0551_01,1,0,7,80,2,3,42.0,0,126.0,0.0,266.0,164,1786,445.0,12.0,0
0552_01,3,1,3,21,2,1,29.0,0,0.0,0.0,0.0,102,187,0.0,0.0,1
0553_01,3,1,3,19,1,3,40.0,0,0.0,0.0,0.0,356,883,0.0,0.0,1
0553_02,3,0,3,19,1,3,37.0,0,0.0,6506.0,0.0,2385,883,764.0,0.0,1
0555_01,3,1,3,20,1,1,61.0,0,0.0,0.0,0.0,2224,656,0.0,0.0,1
0555_02,3,0,3,20,1,3,33.0,0,0.0,165.0,1.0,755,656,2525.0,0.0,0
0556_01,1,0,6,100,2,3,19.0,0,0.0,1428.0,0.0,1116,2208,1.0,19.0,1
0559_01,1,0,6,102,2,2,21.0,0,0.0,12.0,580.0,572,487,0.0,79.0,0
0560_01,1,0,7,81,2,3,4.0,0,0.0,0.0,0.0,1711,1188,0.0,0.0,0
0560_02,1,0,7,81,2,2,12.0,0,0.0,0.0,0.0,1691,1188,0.0,0.0,1
0560_03,0,0,6,103,2,3,44.0,0,1440.0,293.0,74.0,643,1418,32.0,0.0,1
0561_01,1,0,7,82,2,3,22.0,0,0.0,0.0,332.0,2661,1168,442.0,0.0,0
0563_01,2,0,6,114,1,1,33.0,0,840.0,642.0,402.0,775,1477,21.0,0.0,0
0564_01,3,1,2,24,1,1,32.0,0,0.0,0.0,0.0,1456,743,0.0,0.0,1
0564_02,3,1,2,24,1,3,28.0,0,0.0,0.0,0.0,1291,743,0.0,0.0,1
0564_03,3,0,2,24,1,0,28.0,0,0.0,410.0,2.0,2511,743,1354.0,3695.0,0
0565_01,2,0,6,115,1,3,31.0,0,697.0,0.0,612.0,34,1765,0.0,0.0,0
0566_01,2,1,5,37,2,3,13.0,0,0.0,0.0,0.0,165,45,0.0,0.0,1
0567_01,1,1,7,83,2,3,14.0,0,0.0,0.0,0.0,1842,125,0.0,0.0,1
0568_01,3,-1,4,20,2,3,33.0,0,1908.0,33.0,0.0,732,1231,1.0,4.0,0
0568_02,3,1,4,20,2,1,-1.0,0,0.0,0.0,0.0,1804,1231,0.0,-1.0,1
0569_01,1,0,6,116,1,3,23.0,0,0.0,334.0,310.0,2642,1995,0.0,0.0,1
0570_01,3,0,3,22,2,3,36.0,1,530.0,5085.0,1.0,1877,2379,146.0,872.0,1
0571_01,3,1,3,21,1,1,22.0,0,0.0,0.0,0.0,2042,1548,0.0,0.0,1
0571_02,3,1,3,21,1,3,19.0,0,0.0,0.0,0.0,612,1548,0.0,0.0,0
0571_03,3,1,3,21,1,3,42.0,0,0.0,0.0,0.0,1019,1548,0.0,0.0,1
0571_04,3,1,3,21,1,0,30.0,0,0.0,0.0,0.0,513,758,0.0,-1.0,1
0571_05,3,1,3,21,1,1,16.0,0,0.0,0.0,0.0,1839,1548,0.0,0.0,1
0571_06,3,0,3,21,1,3,55.0,0,0.0,1542.0,0.0,883,1548,1814.0,1568.0,0
0571_07,3,1,3,21,1,3,55.0,0,0.0,0.0,0.0,451,1548,0.0,0.0,1
0572_01,1,0,6,105,2,3,19.0,0,1911.0,0.0,21.0,2826,1924,854.0,0.0,0
