PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck
0622_01,3,0,2,27,1,1,41.0,0,0.0,1528.0,11.0,1551,578,10243.0,17.0
0624_01,3,0,5,42,2,3,28.0,0,0.0,1048.0,1469.0,389,2132,0.0,22.0
0625_01,2,1,6,111,2,1,0.0,0,0.0,0.0,0.0,2754,440,0.0,0.0
0625_02,2,1,6,111,2,3,42.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0
0625_03,2,1,6,111,2,1,20.0,0,0.0,0.0,0.0,1033,440,0.0,0.0
0626_01,3,1,2,24,2,1,25.0,0,0.0,0.0,0.0,1011,1875,0.0,0.0
0626_02,3,1,2,24,2,3,22.0,0,0.0,0.0,0.0,773,259,0.0,0.0
0626_03,3,0,4,21,2,3,25.0,1,30.0,5718.0,0.0,2756,259,0.0,1385.0
0627_01,2,0,4,22,2,3,45.0,0,0.0,0.0,1057.0,1338,1508,0.0,0.0
0632_01,1,0,6,134,1,3,19.0,0,0.0,77.0,0.0,942,1774,532.0,256.0
0632_02,1,0,5,37,1,2,16.0,0,72.0,4.0,1456.0,309,1774,-1.0,0.0
0632_03,1,1,7,97,1,3,18.0,0,0.0,0.0,0.0,936,1774,0.0,0.0
0640_01,3,1,4,26,1,3,38.0,0,0.0,0.0,0.0,1641,1384,0.0,0.0
0640_02,3,1,4,26,1,1,27.0,0,0.0,0.0,0.0,356,1384,0.0,0.0
0648_01,2,0,4,27,1,1,36.0,0,748.0,0.0,222.0,2766,1435,0.0,0.0
0648_02,2,0,4,27,1,3,21.0,0,1045.0,90.0,1110.0,995,1435,333.0,0.0
0649_01,1,0,7,99,1,3,1.0,0,0.0,0.0,0.0,574,1748,0.0,0.0
0651_01,3,1,4,28,1,3,25.0,0,0.0,0.0,0.0,197,1198,0.0,0.0
0652_01,1,1,7,96,2,2,3.0,0,0.0,0.0,0.0,568,417,0.0,0.0
0652_02,1,0,7,96,2,3,7.0,0,0.0,0.0,0.0,660,417,0.0,0.0
0652_03,1,0,7,96,2,3,0.0,0,0.0,0.0,0.0,1697,417,0.0,0.0
0652_04,1,0,6,116,2,3,32.0,0,632.0,0.0,0.0,463,417,2.0,0.0
0652_05,1,0,7,96,2,1,5.0,0,0.0,0.0,0.0,1980,417,0.0,0.0
0654_01,1,0,7,100,1,3,79.0,0,0.0,0.0,881.0,1759,168,7.0,0.0
0662_01,1,0,6,139,1,3,19.0,0,0.0,0.0,691.0,2223,252,0.0,57.0
0666_01,1,1,7,100,2,3,30.0,0,0.0,0.0,0.0,1656,2048,0.0,-1.0
0666_02,1,0,6,119,2,3,13.0,0,1.0,875.0,0.0,597,2048,0.0,0.0
0667_01,2,0,4,29,1,3,53.0,0,596.0,0.0,1608.0,1386,2382,505.0,0.0
0670_01,2,0,5,40,1,3,40.0,0,710.0,379.0,264.0,2856,469,0.0,5.0
0670_02,2,0,5,40,1,3,32.0,0,1279.0,0.0,20.0,1946,469,0.0,0.0
0673_01,1,1,7,104,1,1,31.0,0,0.0,-1.0,0.0,139,301,0.0,0.0
0675_01,1,0,5,47,2,3,63.0,0,13.0,1415.0,0.0,1320,233,170.0,21.0
0676_01,2,0,6,120,2,3,18.0,0,-1.0,0.0,54.0,2399,1954,0.0,0.0
0681_01,1,1,7,106,1,3,21.0,0,0.0,0.0,0.0,482,1867,0.0,0.0
0692_01,1,0,6,124,2,3,14.0,0,9.0,0.0,1790.0,1427,1909,8.0,31.0
0694_01,1,1,7,105,2,2,41.0,0,0.0,0.0,0.0,2501,2398,0.0,0.0
0695_01,1,1,7,106,2,1,40.0,0,0.0,0.0,0.0,1041,1792,0.0,0.0
0698_01,1,0,6,125,2,3,58.0,0,0.0,0.0,46.0,2533,2230,755.0,0.0
0700_01,1,0,6,148,1,3,22.0,0,0.0,65.0,221.0,882,1424,5.0,304.0
0706_01,1,1,7,108,1,1,13.0,0,0.0,0.0,0.0,2036,456,0.0,0.0
0708_01,3,1,2,29,1,3,16.0,0,0.0,0.0,0.0,272,2335,0.0,0.0
0708_02,3,1,2,29,1,1,13.0,0,0.0,0.0,0.0,1466,223,0.0,0.0
0711_01,2,0,6,128,2,3,15.0,0,1344.0,0.0,1020.0,2878,1086,0.0,1.0
0716_01,2,0,5,51,2,3,42.0,0,466.0,0.0,583.0,409,1996,0.0,0.0
0717_01,3,1,2,31,1,3,24.0,0,0.0,0.0,0.0,1932,990,0.0,0.0
0717_02,3,0,2,31,1,1,19.0,-1,0.0,1502.0,1.0,1967,990,874.0,437.0
0717_03,3,1,2,31,1,0,-1.0,0,0.0,0.0,0.0,831,990,0.0,0.0
0717_04,3,1,2,31,1,3,29.0,0,0.0,0.0,0.0,749,299,0.0,0.0
0717_05,3,0,2,31,1,3,15.0,0,0.0,437.0,0.0,2868,990,2.0,4679.0
0717_06,3,-1,2,31,1,3,38.0,0,1.0,2352.0,1604.0,1240,990,66.0,2583.0
0717_07,3,1,2,31,1,1,49.0,-1,0.0,0.0,0.0,2435,990,0.0,0.0
0720_01,2,1,6,129,2,3,20.0,0,0.0,0.0,0.0,712,2370,0.0,0.0
0720_02,2,0,5,52,2,3,-1.0,0,0.0,0.0,0.0,391,1937,0.0,0.0
0720_03,2,0,4,26,2,3,19.0,0,1661.0,0.0,350.0,907,1937,336.0,231.0
0721_01,1,0,6,130,2,3,46.0,0,17.0,43.0,659.0,2697,1664,40.0,0.0
0722_01,2,0,6,151,1,3,21.0,0,559.0,725.0,3.0,1747,392,0.0,0.0
0723_01,1,0,6,131,2,1,29.0,0,0.0,0.0,33.0,455,616,539.0,0.0
0725_01,1,1,7,110,1,2,-1.0,0,0.0,0.0,0.0,1740,159,0.0,0.0
0730_01,0,0,6,135,2,3,44.0,0,14.0,0.0,1817.0,2794,1499,2.0,171.0
0731_01,1,0,6,136,2,3,19.0,0,720.0,0.0,7.0,697,1017,0.0,32.0
0731_02,1,0,6,136,2,3,29.0,0,60.0,480.0,5.0,2661,1017,0.0,276.0
0735_01,2,0,6,155,1,3,25.0,0,266.0,98.0,748.0,2622,1993,169.0,6.0
0739_01,1,0,0,0,0,3,41.0,0,0.0,885.0,0.0,1656,1877,0.0,0.0
0741_01,1,0,6,137,2,1,19.0,0,-1.0,163.0,1487.0,455,959,1.0,223.0
0742_01,2,0,5,54,2,3,33.0,0,4.0,153.0,892.0,2657,2118,0.0,0.0
0742_02,2,1,6,138,2,3,25.0,0,0.0,0.0,0.0,1783,2118,0.0,0.0
0744_01,3,1,2,26,2,1,44.0,0,-1.0,0.0,0.0,2237,1110,0.0,0.0
0745_01,1,0,5,45,1,3,21.0,0,0.0,0.0,0.0,767,767,787.0,1.0
0747_01,2,0,6,158,1,3,32.0,0,530.0,0.0,1195.0,2798,300,11.0,788.0
0748_01,2,1,6,139,2,3,33.0,0,0.0,0.0,0.0,1746,281,0.0,0.0
0748_02,2,0,6,139,2,3,32.0,0,1705.0,0.0,175.0,2470,281,434.0,172.0
0749_01,2,1,6,159,1,3,19.0,0,0.0,0.0,0.0,1120,429,0.0,0.0
0751_01,2,1,6,141,2,3,21.0,0,0.0,0.0,-1.0,213,1970,0.0,0.0
0752_01,1,1,7,113,2,3,23.0,0,0.0,0.0,0.0,2154,1011,0.0,0.0
0755_01,3,0,4,32,1,1,31.0,0,0.0,1029.0,1247.0,2073,214,0.0,52.0
0758_01,3,0,3,29,2,3,22.0,0,3.0,2490.0,0.0,2776,1296,1197.0,144.0
0758_02,3,1,0,0,0,1,74.0,0,0.0,0.0,0.0,2604,1296,0.0,0.0
0758_03,3,0,3,29,2,3,53.0,0,472.0,3.0,0.0,2304,1296,1935.0,2505.0
0759_01,3,1,3,25,1,1,40.0,0,0.0,0.0,0.0,2838,514,0.0,0.0
0759_02,3,0,3,25,1,1,23.0,0,0.0,4733.0,0.0,1639,514,1412.0,4419.0
0759_03,3,1,3,25,1,3,36.0,0,0.0,0.0,0.0,1132,514,0.0,0.0
0760_01,1,0,6,160,1,3,18.0,0,178.0,0.0,11.0,107,628,478.0,0.0
0763_01,3,1,3,30,2,3,29.0,0,0.0,0.0,0.0,1853,1728,0.0,0.0
0763_02,3,0,3,30,2,3,48.0,0,1.0,14.0,2.0,2686,1728,3717.0,0.0
0766_01,2,1,5,55,2,3,34.0,0,0.0,0.0,0.0,2698,2389,0.0,0.0
0774_01,3,0,3,27,1,3,34.0,0,0.0,3410.0,0.0,1490,432,0.0,1456.0
0774_02,3,0,2,33,1,1,27.0,0,0.0,1288.0,0.0,2580,432,1342.0,3506.0
0774_03,3,0,2,33,1,3,44.0,0,0.0,0.0,0.0,474,1032,0.0,0.0
0775_01,3,0,3,31,2,3,0.0,0,0.0,0.0,0.0,2260,501,0.0,0.0
0775_02,3,1,3,31,2,3,1.0,0,0.0,0.0,0.0,206,501,0.0,0.0
0775_03,3,1,3,31,2,3,18.0,0,0.0,0.0,0.0,2723,501,0.0,0.0
0775_04,3,0,3,31,2,3,23.0,0,0.0,1857.0,1.0,2557,501,386.0,15940.0
0775_05,3,0,3,31,2,3,26.0,0,0.0,3326.0,3.0,1089,843,621.0,51.0
0775_06,3,1,3,31,2,1,46.0,0,0.0,0.0,0.0,721,843,0.0,0.0
0778_01,3,1,3,32,2,3,41.0,0,0.0,0.0,0.0,170,1548,0.0,0.0
0778_02,3,0,3,32,2,1,25.0,0,0.0,1641.0,20.0,1456,1548,1663.0,10.0
0780_01,2,1,4,27,2,0,50.0,0,0.0,0.0,0.0,1634,515,-1.0,0.0
0783_01,1,0,6,164,1,3,28.0,0,2.0,372.0,0.0,1069,1008,0.0,506.0
0792_01,1,1,7,116,1,2,17.0,0,0.0,0.0,0.0,133,668,0.0,0.0
0800_01,3,0,3,34,2,1,29.0,1,149.0,1704.0,0.0,1286,2269,7402.0,14.0
0801_01,2,1,6,167,1,3,19.0,0,0.0,0.0,0.0,298,1485,0.0,0.0
0803_01,1,-1,7,118,1,1,34.0,0,0.0,0.0,0.0,722,8,0.0,0.0
0804_01,3,1,3,28,1,1,28.0,0,0.0,0.0,0.0,636,1344,0.0,0.0
0807_01,2,0,6,150,2,3,47.0,0,3682.0,3636.0,-1.0,137,1116,83.0,-1.0
0810_01,2,0,6,168,1,3,28.0,0,830.0,0.0,278.0,1310,2293,3.0,2.0
0812_01,2,1,5,58,2,3,38.0,0,0.0,-1.0,0.0,1792,2284,0.0,0.0
0814_01,2,0,6,153,2,3,22.0,1,2227.0,324.0,47.0,1651,2364,-1.0,0.0
0821_01,2,-1,6,155,2,1,18.0,0,0.0,0.0,0.0,641,2060,0.0,0.0
0827_01,3,0,1,7,1,3,21.0,0,0.0,2673.0,0.0,1564,1699,1678.0,30.0
0827_02,3,0,1,7,1,3,40.0,0,0.0,0.0,0.0,2451,1699,0.0,0.0
0827_03,3,1,1,7,1,1,67.0,0,0.0,0.0,0.0,2484,1699,0.0,0.0
0831_01,1,0,6,172,1,2,39.0,0,182.0,148.0,35.0,2306,1800,23.0,277.0
0832_01,1,1,7,122,1,2,19.0,0,0.0,0.0,0.0,2107,1711,0.0,0.0
0837_01,3,1,4,34,1,3,28.0,0,0.0,0.0,0.0,1641,1317,0.0,0.0
0837_02,3,0,4,34,1,1,29.0,0,0.0,699.0,377.0,892,1317,3858.0,6.0
0838_01,2,1,5,46,1,3,22.0,0,0.0,0.0,0.0,1392,2387,0.0,0.0
0838_02,2,0,4,35,1,3,23.0,0,2577.0,0.0,0.0,1812,2387,0.0,2.0
0841_01,1,0,6,174,1,2,41.0,0,0.0,171.0,80.0,2397,713,2393.0,4.0
0842_01,2,1,5,47,1,3,25.0,0,0.0,0.0,0.0,634,635,0.0,0.0
0843_01,1,1,7,124,1,2,43.0,0,0.0,0.0,0.0,1878,109,0.0,0.0
0844_01,2,1,5,61,2,3,54.0,0,0.0,0.0,0.0,2127,1175,0.0,0.0
0847_01,1,0,6,161,2,3,14.0,0,698.0,0.0,0.0,1169,1306,1.0,0.0
0852_01,3,1,4,29,2,3,69.0,0,0.0,0.0,0.0,2771,975,0.0,0.0
0854_01,1,1,7,126,2,2,24.0,0,0.0,-1.0,0.0,2161,1635,0.0,0.0
0855_01,3,0,2,33,2,3,37.0,0,0.0,0.0,0.0,2507,323,0.0,0.0
0856_01,1,0,6,177,1,3,28.0,0,869.0,0.0,2.0,2020,1256,0.0,0.0
0857_01,3,0,2,34,2,1,59.0,0,0.0,2935.0,529.0,2349,987,21.0,462.0
0858_01,2,0,4,36,1,3,20.0,0,2024.0,0.0,269.0,1700,976,13.0,0.0
0858_02,2,1,6,178,1,3,23.0,0,0.0,0.0,0.0,1623,976,0.0,-1.0
0861_01,1,0,7,128,2,3,59.0,0,0.0,0.0,0.0,2672,1075,0.0,0.0
0862_01,1,1,7,125,1,3,20.0,0,0.0,0.0,0.0,2397,1590,0.0,0.0
0864_01,2,0,4,30,2,3,36.0,0,3160.0,0.0,12.0,1791,1899,0.0,-1.0
0864_02,2,1,6,162,2,3,43.0,0,0.0,0.0,0.0,856,1899,0.0,0.0
0864_03,2,1,6,162,2,3,9.0,0,0.0,0.0,0.0,1375,2065,0.0,0.0
0866_01,2,1,6,179,1,3,32.0,0,0.0,0.0,0.0,332,2024,0.0,0.0
0872_01,1,0,5,63,2,3,24.0,0,780.0,0.0,0.0,1498,1992,2.0,6.0
0880_01,2,1,5,50,1,2,14.0,0,0.0,0.0,0.0,1104,1196,0.0,0.0
0880_02,2,1,5,50,1,3,45.0,0,0.0,0.0,0.0,2878,1196,0.0,-1.0
0882_01,1,0,7,132,2,3,23.0,0,299.0,4958.0,299.0,2064,930,0.0,93.0
0884_01,1,0,7,128,1,3,59.0,0,0.0,0.0,0.0,317,798,7.0,833.0
0884_02,1,0,0,0,0,3,28.0,0,0.0,0.0,762.0,1861,798,0.0,0.0
0886_01,2,0,6,182,1,3,61.0,0,1399.0,0.0,693.0,1694,1659,0.0,0.0
0886_02,2,1,6,182,1,3,52.0,0,0.0,0.0,0.0,2255,1659,0.0,0.0
0886_03,2,1,6,182,1,3,5.0,0,0.0,0.0,0.0,2843,1659,0.0,0.0
0887_01,3,0,3,31,1,3,51.0,0,0.0,54.0,0.0,599,1436,22.0,5915.0
0887_02,3,0,3,31,1,3,26.0,0,61.0,1124.0,59.0,2399,1954,2217.0,622.0
0888_01,2,0,4,37,1,3,44.0,0,589.0,0.0,235.0,2865,2038,20.0,31.0
0888_02,2,0,6,183,1,3,46.0,0,1246.0,0.0,3767.0,1168,2038,1.0,0.0
0891_01,2,0,4,33,2,3,32.0,0,176.0,0.0,2851.0,517,1466,0.0,0.0
0892_01,3,1,3,36,2,3,17.0,0,0.0,0.0,0.0,2264,1906,0.0,0.0
0892_02,3,1,3,36,2,1,21.0,0,0.0,0.0,0.0,1805,1906,0.0,0.0
0892_03,3,1,3,36,2,1,52.0,0,0.0,0.0,-1.0,520,165,0.0,0.0
0894_01,3,1,3,37,2,1,52.0,0,0.0,0.0,0.0,1932,1754,0.0,0.0
0895_01,1,0,6,185,1,3,14.0,0,0.0,1277.0,0.0,1670,675,241.0,-1.0
0896_01,1,0,6,186,1,3,21.0,0,0.0,0.0,644.0,1854,2019,-1.0,0.0
0897_01,3,1,2,36,2,1,42.0,0,0.0,0.0,0.0,2262,1628,0.0,0.0
0897_02,3,1,2,36,2,3,28.0,0,0.0,0.0,0.0,2197,1628,0.0,0.0
0900_01,1,1,7,131,1,2,26.0,0,0.0,0.0,0.0,998,1281,0.0,0.0
0908_01,1,1,7,136,2,3,7.0,0,0.0,0.0,0.0,2123,31,0.0,0.0
0909_01,2,0,6,169,2,3,14.0,0,1793.0,0.0,300.0,518,2108,0.0,0.0
0909_02,2,1,6,169,2,3,3.0,0,0.0,0.0,0.0,1231,2108,0.0,0.0
0909_03,2,1,6,169,2,3,26.0,0,0.0,0.0,0.0,2570,2108,0.0,0.0
0914_01,3,0,5,64,2,1,54.0,0,0.0,8179.0,0.0,1849,693,2673.0,6512.0
0916_01,1,0,7,132,1,3,55.0,0,0.0,4.0,512.0,2397,1956,365.0,0.0
0917_01,2,0,5,65,2,0,16.0,0,9.0,0.0,1162.0,2245,662,2.0,0.0
0920_01,3,0,3,34,1,3,38.0,0,0.0,6915.0,0.0,1932,2223,3243.0,5218.0
0929_01,1,0,7,141,2,3,48.0,0,411.0,405.0,31.0,1084,175,5.0,34.0
0934_01,1,0,7,142,2,1,13.0,0,483.0,0.0,28.0,2225,463,375.0,0.0
0936_01,0,0,6,171,2,3,20.0,0,0.0,4.0,0.0,1711,2007,732.0,1.0
0937_01,2,1,5,52,1,3,18.0,0,0.0,0.0,0.0,2517,1459,0.0,0.0
0943_01,2,1,6,197,1,3,45.0,0,0.0,0.0,0.0,1688,1823,0.0,0.0
0943_02,2,1,6,197,1,3,5.0,0,0.0,0.0,0.0,430,1823,0.0,0.0
0943_03,2,-1,6,197,1,1,42.0,0,22.0,0.0,697.0,157,1823,798.0,0.0
0945_01,2,0,5,69,2,1,50.0,0,901.0,0.0,242.0,1926,2012,160.0,0.0
0945_02,2,0,6,173,2,3,21.0,0,590.0,0.0,114.0,2517,2012,0.0,415.0
0948_01,1,0,7,139,1,3,22.0,0,141.0,695.0,0.0,2399,1954,116.0,482.0
0950_01,2,1,6,174,2,3,23.0,0,0.0,0.0,0.0,1332,751,0.0,0.0
0954_01,1,0,6,200,1,2,22.0,0,0.0,154.0,497.0,167,308,16.0,1.0
0958_01,1,0,6,176,2,3,21.0,0,0.0,60.0,0.0,2303,1326,-1.0,653.0
0959_01,1,0,5,71,2,2,24.0,0,640.0,155.0,0.0,821,2167,0.0,0.0
0962_01,1,0,6,177,2,3,24.0,0,9.0,71.0,2572.0,1710,174,0.0,0.0
0963_01,3,1,4,34,2,3,42.0,0,0.0,0.0,0.0,2048,336,0.0,0.0
0967_01,0,0,6,180,2,3,19.0,0,1.0,0.0,0.0,1553,2314,0.0,632.0
0973_01,1,0,7,144,1,3,32.0,0,0.0,0.0,0.0,2606,664,0.0,908.0
0974_01,1,0,5,55,1,3,35.0,0,666.0,175.0,783.0,2863,2331,0.0,0.0
0977_01,1,1,7,147,2,2,19.0,0,0.0,0.0,0.0,95,1102,0.0,0.0
0980_01,1,0,6,181,2,3,55.0,0,0.0,24.0,52.0,1398,915,808.0,0.0
0981_01,1,0,7,148,2,3,35.0,0,0.0,382.0,0.0,722,1358,370.0,156.0
0981_02,1,1,7,148,2,3,63.0,0,0.0,0.0,0.0,322,1358,0.0,0.0
0986_01,3,0,2,37,1,3,66.0,0,2164.0,46.0,0.0,255,1613,6962.0,2257.0
0986_02,3,1,2,37,1,1,45.0,-1,0.0,0.0,0.0,1984,1613,0.0,0.0
0996_01,1,0,6,205,1,2,20.0,0,0.0,363.0,344.0,1779,2034,0.0,165.0
0999_01,1,1,7,147,1,2,21.0,0,0.0,0.0,0.0,1398,900,0.0,0.0
0999_02,1,0,7,147,1,3,51.0,0,0.0,908.0,0.0,1586,900,0.0,0.0
1003_01,1,0,7,155,2,3,13.0,0,731.0,0.0,51.0,2848,2215,0.0,0.0
1007_01,1,0,7,157,2,3,24.0,0,826.0,5.0,1.0,1237,956,56.0,0.0
1009_01,2,0,6,206,1,3,28.0,0,240.0,161.0,0.0,650,67,0.0,1405.0
1010_01,2,1,6,188,2,3,52.0,0,0.0,0.0,0.0,204,1714,0.0,0.0
1016_01,3,0,1,12,2,1,32.0,0,0.0,2983.0,0.0,2782,1031,6282.0,74.0
1021_01,0,0,6,192,2,3,23.0,0,0.0,458.0,151.0,463,1061,256.0,0.0
1023_01,2,1,6,193,2,3,37.0,0,0.0,0.0,0.0,406,422,0.0,0.0
1028_01,1,1,7,160,2,2,35.0,0,0.0,0.0,0.0,2652,2076,0.0,0.0
1037_01,1,1,7,162,2,3,46.0,0,-1.0,0.0,0.0,130,1075,0.0,0.0
1039_01,1,0,6,195,2,3,33.0,0,553.0,6.0,0.0,643,902,0.0,90.0
1042_01,3,0,1,8,1,1,34.0,1,0.0,1286.0,39.0,90,131,527.0,57.0
1044_01,1,0,7,165,2,3,51.0,0,0.0,111.0,1719.0,2774,1179,45.0,4.0
1050_01,0,1,7,157,1,3,-1.0,0,0.0,0.0,-1.0,2689,808,0.0,0.0
1055_01,1,0,7,158,1,3,27.0,-1,54.0,47.0,630.0,1477,1633,0.0,53.0
1059_01,3,1,3,40,1,1,22.0,0,0.0,0.0,0.0,1865,990,0.0,0.0
1059_02,3,1,3,40,1,1,33.0,0,0.0,0.0,0.0,199,990,0.0,0.0
1061_01,3,1,3,41,1,1,31.0,0,0.0,0.0,0.0,1877,1343,0.0,0.0
1064_01,1,0,5,59,1,3,16.0,0,0.0,0.0,978.0,1698,2011,9.0,0.0
1064_02,1,0,7,159,1,1,6.0,0,0.0,0.0,0.0,510,2011,0.0,0.0
1067_01,1,0,6,203,2,2,18.0,0,289.0,0.0,423.0,2593,2166,150.0,508.0
1069_01,3,1,4,40,1,1,30.0,0,0.0,0.0,0.0,20,1020,0.0,0.0
1070_01,1,0,6,221,1,3,24.0,0,0.0,92.0,656.0,812,723,0.0,0.0
1072_01,1,1,7,160,1,2,57.0,0,0.0,0.0,0.0,1331,2006,0.0,0.0
1072_02,1,1,7,160,1,3,24.0,0,0.0,0.0,0.0,1343,2006,-1.0,0.0
1072_03,1,0,7,160,1,3,23.0,0,0.0,784.0,-1.0,1786,2006,0.0,1.0
1072_04,1,0,7,160,1,3,40.0,0,150.0,8.0,565.0,506,2006,60.0,0.0
1072_05,1,0,7,160,1,1,21.0,0,699.0,0.0,0.0,677,2006,0.0,18.0
1072_06,1,0,7,160,1,3,17.0,0,154.0,49.0,540.0,2025,1063,0.0,0.0
1072_07,1,1,7,160,1,1,25.0,0,0.0,-1.0,0.0,1320,2006,0.0,0.0
1072_08,1,1,7,160,1,3,34.0,0,0.0,0.0,0.0,1831,2006,0.0,0.0
1073_01,1,0,7,168,2,3,18.0,0,212.0,188.0,38.0,2276,824,0.0,449.0
1074_01,1,0,5,75,2,3,8.0,0,0.0,0.0,0.0,1264,623,0.0,0.0
1074_02,1,1,5,75,2,2,14.0,0,0.0,0.0,0.0,2717,623,0.0,0.0
1081_01,1,-1,7,164,1,0,16.0,0,0.0,0.0,0.0,2038,535,0.0,0.0
1087_01,2,0,6,222,1,3,22.0,0,4.0,192.0,1161.0,302,2125,11.0,19.0
1090_01,3,1,2,42,2,3,21.0,0,0.0,0.0,0.0,1681,2086,0.0,0.0
1090_02,3,0,2,42,2,1,23.0,0,0.0,7600.0,-1.0,2588,1026,188.0,12863.0
1092_01,1,1,7,167,1,1,26.0,0,0.0,0.0,0.0,1345,1866,0.0,0.0
1098_01,2,0,4,37,2,3,18.0,0,2233.0,0.0,346.0,856,1300,0.0,0.0
1101_01,1,0,7,171,2,3,72.0,0,0.0,708.0,0.0,2284,1629,1.0,11.0
1103_01,2,0,6,228,1,3,18.0,0,1216.0,0.0,32.0,1912,2303,41.0,0.0
1104_01,3,1,3,41,2,1,24.0,0,0.0,0.0,0.0,646,385,0.0,0.0
1106_01,2,0,6,209,2,3,36.0,0,1199.0,27.0,83.0,517,1516,0.0,0.0
1106_02,2,1,6,209,2,3,13.0,0,0.0,0.0,0.0,1686,1516,0.0,0.0
1107_01,1,0,6,210,2,3,19.0,0,132.0,575.0,294.0,2561,2198,0.0,513.0
1109_01,1,0,6,212,2,2,28.0,0,847.0,20.0,0.0,2873,1528,77.0,0.0
1111_01,1,1,7,172,2,1,2.0,0,0.0,0.0,0.0,957,459,0.0,0.0
1111_02,1,1,7,172,2,3,5.0,0,0.0,0.0,0.0,2701,459,0.0,0.0
1111_03,1,0,5,77,2,1,25.0,0,0.0,0.0,150.0,2271,459,562.0,6.0
1118_01,3,0,3,43,2,3,45.0,0,0.0,283.0,0.0,1848,1912,3613.0,0.0
1118_02,3,1,3,43,2,3,59.0,0,0.0,0.0,0.0,2720,2144,0.0,0.0
1118_03,3,-1,3,43,2,3,6.0,0,0.0,0.0,0.0,1224,2144,0.0,0.0
1118_04,3,0,3,43,2,3,36.0,0,1477.0,2036.0,0.0,2045,2144,484.0,0.0
1118_05,3,0,3,43,2,3,40.0,0,0.0,10.0,0.0,831,1912,4.0,6119.0
1119_01,2,0,6,214,2,3,36.0,1,43.0,314.0,352.0,1115,2128,732.0,3.0
1119_02,2,1,6,214,2,3,31.0,0,0.0,0.0,0.0,125,2128,0.0,0.0
1120_01,1,0,7,168,1,2,19.0,0,0.0,-1.0,2329.0,1139,1376,0.0,1.0
1122_01,1,1,7,169,1,3,13.0,0,0.0,0.0,0.0,703,765,0.0,0.0
1124_01,3,1,3,44,2,3,31.0,0,0.0,0.0,0.0,343,2016,0.0,0.0
1124_02,0,1,3,44,2,3,22.0,0,0.0,0.0,0.0,2500,2016,0.0,0.0
1124_03,3,0,3,44,2,1,52.0,0,0.0,225.0,0.0,493,2016,1624.0,49.0
1125_01,1,0,6,230,1,3,22.0,0,555.0,16.0,181.0,1880,947,0.0,24.0
1125_02,1,1,7,170,1,3,34.0,0,0.0,0.0,0.0,1697,947,0.0,0.0
1126_01,2,1,6,215,2,3,23.0,0,0.0,0.0,0.0,1599,2303,0.0,0.0
1128_01,3,1,2,41,1,1,14.0,0,0.0,0.0,0.0,635,1230,0.0,0.0
1128_02,3,1,2,41,1,3,30.0,0,0.0,0.0,0.0,693,1230,0.0,0.0
1131_01,3,1,2,44,2,1,75.0,0,0.0,0.0,0.0,90,486,0.0,0.0
1135_01,3,0,2,45,2,3,28.0,0,1371.0,1447.0,0.0,964,403,-1.0,6151.0
1135_02,3,0,0,0,0,1,61.0,0,26.0,3606.0,-1.0,2211,403,0.0,138.0
1135_03,3,0,2,45,2,3,25.0,0,0.0,1039.0,12.0,1022,403,4584.0,2158.0
1135_04,3,0,2,45,2,1,21.0,0,411.0,7312.0,14.0,742,403,22.0,215.0
1137_01,3,0,5,82,2,3,-1.0,0,0.0,1537.0,-1.0,674,1647,112.0,753.0
1137_02,3,0,1,13,2,1,28.0,1,0.0,109.0,0.0,2085,1647,1514.0,942.0
1138_01,3,0,5,66,1,3,41.0,0,0.0,6523.0,0.0,2723,1741,13.0,0.0
1139_01,1,1,7,172,1,2,25.0,0,0.0,0.0,0.0,210,1045,0.0,0.0
1143_01,1,0,6,216,2,1,28.0,0,0.0,172.0,539.0,2176,1615,91.0,0.0
1145_01,2,0,6,231,1,3,0.0,0,0.0,0.0,0.0,1895,427,0.0,0.0
1145_02,2,0,6,231,1,3,19.0,0,775.0,0.0,1863.0,979,427,0.0,0.0
1145_03,2,0,5,67,1,3,22.0,0,1031.0,0.0,16.0,323,1616,1.0,0.0
1145_04,2,0,6,231,1,3,2.0,0,0.0,0.0,0.0,1506,427,0.0,0.0
1151_01,1,0,7,180,2,1,35.0,0,-1.0,0.0,783.0,1930,2064,10.0,6.0
1157_01,1,0,6,219,2,0,42.0,0,1030.0,0.0,48.0,324,1755,463.0,-1.0
1158_01,2,1,5,68,1,3,46.0,0,0.0,0.0,0.0,2163,991,0.0,0.0
1158_02,2,1,5,68,1,3,26.0,0,-1.0,0.0,0.0,2409,991,0.0,0.0
1159_01,1,1,7,181,2,2,19.0,0,0.0,0.0,0.0,1778,151,0.0,0.0
1159_02,1,0,7,181,2,0,11.0,0,0.0,0.0,0.0,582,151,0.0,-1.0
1159_03,1,1,7,181,2,2,11.0,0,0.0,0.0,0.0,2117,151,0.0,0.0
1160_01,2,0,6,234,1,3,17.0,0,26.0,0.0,1094.0,2003,877,0.0,0.0
1164_01,1,0,6,220,2,3,23.0,0,220.0,0.0,819.0,433,863,47.0,0.0
1171_01,1,0,5,84,2,3,37.0,0,-1.0,0.0,225.0,2160,2349,1.0,2170.0
